gp,004746,易方达上证50指数C,2020-07-23,768,2.1638,2.2138,0.17,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-22,767,2.1601,2.2101,0.65,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-21,766,2.1462,2.1962,0.83,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-20,765,2.1286,2.1786,1.66,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-07-17,764,2.0939,2.1439,1.64,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-16,763,2.0602,2.1102,-4.95,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-15,762,2.1674,2.2174,0.25,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-14,762,2.1621,2.2121,-0.68,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-13,762,2.177,2.227,1.86,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-10,762,2.1372,2.1872,-1.29,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-09,758,2.1652,2.2152,0.52,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-08,758,2.1539,2.2039,0.76,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-07-07,758,2.1376,2.1876,1.37,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-07-06,755,2.1087,2.1587,5.13,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-07-03,754,2.0058,2.0558,1.44,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-07-02,754,1.9773,2.0273,1.5,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-07-01,754,1.948,1.998,2.01,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-06-30,754,1.9097,1.9597,0.71,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-06-29,754,1.8962,1.9462,0.04,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-24,749,1.8955,1.9455,0.51,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-23,749,1.8858,1.9358,0.69,开放申购,开放赎回,
zs,004746,易方达上证50指数C,2020-06-22,747,1.8729,1.9229,-0.38,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-19,746,1.88,1.93,1.39,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-18,746,1.8542,1.9042,0.16,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-17,746,1.8512,1.9012,0.79,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-16,746,1.8367,1.8867,1.49,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-15,746,1.8097,1.8597,-1.43,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-12,741,1.8359,1.8859,0.54,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-11,741,1.826,1.876,-1.11,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-10,741,1.8465,1.8965,-0.01,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-09,741,1.8466,1.8966,0.8,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-08,741,1.8319,1.8819,0.57,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-05,741,1.8216,1.8716,0.41,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-04,741,1.8141,1.8641,0.22,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-03,741,1.8101,1.8601,0.05,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-02,741,1.8092,1.8592,0.34,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-06-01,741,1.803,1.853,2.25,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-29,731,1.7633,1.8133,0.42,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-28,731,1.7559,1.8059,0.1,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-27,731,1.7542,1.8042,-0.59,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-26,731,1.7646,1.8146,0.77,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-25,731,1.7512,1.8012,0.76,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-22,731,1.738,1.788,-2.51,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-21,731,1.7828,1.8328,0.06,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-20,731,1.7817,1.8317,-0.25,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-19,731,1.7861,1.8361,1.04,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-18,731,1.7677,1.8177,1.16,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-15,731,1.7474,1.7974,-0.83,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-14,731,1.762,1.812,-1.07,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-13,731,1.7811,1.8311,0.12,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-12,731,1.7789,1.8289,0.24,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-11,731,1.7746,1.8246,-0.2,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-08,731,1.7781,1.8281,0.77,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-07,731,1.7645,1.8145,-0.12,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-05-06,731,1.7667,1.8167,0.4,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-04-30,731,1.7596,1.8096,0.12,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-04-29,731,1.7575,1.8075,-0.2,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-04-28,731,1.7611,1.8111,1.03,开放申购,开放赎回,
gp,004746,易方达上证50指数C,2020-04-27,731,1.7432,1.7932,1.33,开放申购,开放赎回,
