qdii,118002,易方达标普消费品指数A,2020-07-16,1831,2.133,2.133,-1.71,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-15,1830,2.17,2.17,2.36,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-14,1829,2.12,2.12,-0.24,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-13,1829,2.125,2.125,0.28,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-10,1829,2.119,2.119,0.95,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-09,1829,2.099,2.099,0.29,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-08,1825,2.093,2.093,-0.24,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-07,1825,2.098,2.098,-0.8,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-06,1825,2.115,2.115,2.67,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-03,1822,2.06,2.06,-0.29,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-07-02,1822,2.066,2.066,2.53,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-07-01,1822,2.015,2.015,0.15,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-06-30,1822,2.012,2.012,1.36,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-29,1822,1.985,1.985,0.25,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-24,1822,1.98,1.98,-2.7,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-23,1816,2.035,2.035,1.55,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-22,1816,2.004,2.004,-0.25,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-19,1814,2.009,2.009,-0.45,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-18,1813,2.018,2.018,0.1,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-17,1813,2.016,2.016,0.15,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-16,1813,2.013,2.013,2.23,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-15,1813,1.969,1.969,-0.76,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-12,1813,1.984,1.984,0,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-11,1813,1.984,1.984,-4.75,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-10,1813,2.083,2.083,1.12,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-09,1813,2.06,2.06,-0.87,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-08,1813,2.078,2.078,0.29,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-05,1813,2.072,2.072,2.52,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-04,1813,2.021,2.021,-0.39,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-03,1813,2.029,2.029,2.01,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-02,1813,1.989,1.989,1.12,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-06-01,1813,1.967,1.967,2.34,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-05-29,1813,1.922,1.922,-0.83,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-28,1813,1.938,1.938,0.89,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-27,1813,1.921,1.921,1.91,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-26,1813,1.885,1.885,2.45,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-25,1813,1.84,1.84,0.99,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-05-22,1813,1.822,1.822,-1.03,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-21,1814,1.841,1.841,-0.49,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-05-20,1814,1.85,1.85,1.2,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-19,1814,1.828,1.828,0.49,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-18,1814,1.819,1.819,3.88,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-15,1814,1.751,1.751,0.29,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-14,1814,1.746,1.746,-0.51,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-13,1814,1.755,1.755,-2.45,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-12,1814,1.799,1.799,-0.61,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-11,1814,1.81,1.81,-0.44,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-08,1814,1.818,1.818,1.96,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-05-07,1814,1.783,1.783,1.08,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-05-06,1814,1.764,1.764,-2.54,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-30,1814,1.81,1.81,-1.63,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-04-29,1814,1.84,1.84,2.11,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-28,1814,1.802,1.802,0.5,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-27,1814,1.793,1.793,2.99,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-24,1814,1.741,1.741,-0.91,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-23,1814,1.757,1.757,-0.23,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-22,1814,1.761,1.761,1.27,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-21,1814,1.739,1.739,-3.23,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-20,1814,1.797,1.797,-0.77,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-17,1814,1.811,1.811,3.13,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-16,1814,1.756,1.756,0.8,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-15,1814,1.742,1.742,-1.02,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-14,1814,1.76,1.76,2.21,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-13,1814,1.722,1.722,0.47,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-04-10,1814,1.714,1.714,0.06,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-04-09,1814,1.713,1.713,1.72,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-08,1814,1.684,1.684,0.6,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-07,1814,1.674,1.674,6.49,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-03,1814,1.572,1.572,-0.44,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-02,1814,1.579,1.579,-0.82,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-04-01,1814,1.592,1.592,-4.33,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-31,1814,1.664,1.664,-0.06,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-30,1814,1.665,1.665,0.67,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-27,1814,1.654,1.654,-3.27,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-26,1814,1.71,1.71,1.85,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-25,1814,1.679,1.679,5.13,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-24,1814,1.597,1.597,10.98,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-23,1814,1.439,1.439,-2.57,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-20,1814,1.477,1.477,2.43,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-19,1814,1.442,1.442,3.44,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-18,1814,1.394,1.394,-5.75,暂停申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-17,1814,1.479,1.479,1.16,暂停申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-16,1814,1.462,1.462,-8.8,暂停申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-13,1814,1.603,1.603,2.3,暂停申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-12,1814,1.567,1.567,-9.42,暂停申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-11,1814,1.73,1.73,-2.97,暂停申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-10,1814,1.783,1.783,1.48,限制大额申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-09,1814,1.757,1.757,-5.44,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-06,1814,1.858,1.858,-1.64,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-05,1814,1.889,1.889,-2.18,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-04,1814,1.931,1.931,1.31,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-03,1814,1.906,1.906,-0.47,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-03-02,1814,1.915,1.915,1.43,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-28,1814,1.888,1.888,-0.53,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-27,1814,1.898,1.898,-3.36,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-26,1814,1.964,1.964,-0.61,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-25,1814,1.976,1.976,-1.89,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-24,1814,2.014,2.014,-3.87,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-21,1814,2.095,2.095,-1.18,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-20,1814,2.12,2.12,-1.12,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-19,1814,2.144,2.144,1.76,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-18,1814,2.107,2.107,-0.38,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-17,1814,2.115,2.115,0.09,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-02-14,1814,2.113,2.113,-0.66,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-13,1814,2.127,2.127,0.05,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-12,1814,2.126,2.126,1.77,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-11,1814,2.089,2.089,0.24,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-10,1814,2.084,2.084,0.05,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-07,1814,2.083,2.083,-1.37,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-06,1814,2.112,2.112,0.76,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-05,1814,2.096,2.096,-0.85,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-04,1814,2.114,2.114,3.22,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-02-03,1814,2.048,2.048,-1.54,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-23,1814,2.08,2.08,,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-22,1814,2.104,2.104,0.29,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-21,1814,2.098,2.098,-0.94,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-20,1814,2.118,2.118,-1.3,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2020-01-17,1814,2.146,2.146,0.89,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-16,1814,2.127,2.127,0.19,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-15,1814,2.123,2.123,-0.19,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-14,1814,2.127,2.127,0.28,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-13,1814,2.121,2.121,0.71,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-10,1814,2.106,2.106,-0.33,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-09,1814,2.113,2.113,0.19,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-08,1814,2.109,2.109,0.05,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-07,1814,2.108,2.108,0.62,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-06,1814,2.095,2.095,-0.38,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-03,1814,2.103,2.103,-0.33,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2020-01-02,1814,2.11,2.11,0.86,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2019-12-31,1814,2.092,2.092,0,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2019-12-30,1814,2.092,2.092,-0.52,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-27,1814,2.103,2.103,0.38,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-26,1814,2.095,2.095,-0.05,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2019-12-25,1814,2.096,2.096,-0.14,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2019-12-24,1814,2.099,2.099,0.24,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2019-12-23,1814,2.094,2.094,0.43,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-20,1814,2.085,2.085,0.63,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-19,1814,2.072,2.072,-0.1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-18,1814,2.074,2.074,0.34,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-17,1814,2.067,2.067,-0.1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-16,1814,2.069,2.069,0.49,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-13,1814,2.059,2.059,0.88,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-12,1814,2.041,2.041,0.69,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-11,1814,2.027,2.027,0.5,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-10,1814,2.017,2.017,0,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-09,1814,2.017,2.017,-0.54,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-06,1814,2.028,2.028,1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-05,1814,2.008,2.008,0.55,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-04,1814,1.997,1.997,0.76,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-03,1814,1.982,1.982,-0.75,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-12-02,1814,1.997,1.997,-1.19,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-29,1814,2.021,2.021,-0.44,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-28,1814,2.03,2.03,-0.29,暂停申购,暂停赎回,
qdii,118002,易方达标普消费品指数A,2019-11-27,1814,2.036,2.036,0.49,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-26,1814,2.026,2.026,0.2,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-25,1814,2.022,2.022,1.1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-22,1814,2,2,0.3,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-21,1814,1.994,1.994,-0.3,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-20,1814,2,2,-0.35,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-19,1814,2.007,2.007,0.4,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-18,1814,1.999,1.999,-0.15,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-15,1814,2.002,2.002,0.7,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-14,1814,1.988,1.988,0.2,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-13,1814,1.984,1.984,-0.1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-12,1814,1.986,1.986,0.4,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-11,1814,1.978,1.978,-0.4,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-08,1814,1.986,1.986,-1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-07,1814,2.006,2.006,0.7,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-06,1814,1.992,1.992,-0.75,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-05,1814,2.007,2.007,0.05,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-04,1814,2.006,2.006,1.11,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-11-01,1814,1.984,1.984,0.4,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-31,1814,1.976,1.976,-0.3,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-30,1814,1.982,1.982,0.56,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-29,1814,1.971,1.971,-0.4,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-28,1814,1.979,1.979,0.41,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-25,1814,1.971,1.971,1.7,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-24,1814,1.938,1.938,1.15,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-23,1814,1.916,1.916,-0.1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-22,1814,1.918,1.918,0.16,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-21,1814,1.915,1.915,0.31,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-18,1814,1.909,1.909,-0.73,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-17,1814,1.923,1.923,0,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-16,1814,1.923,1.923,0.26,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-15,1814,1.918,1.918,0.47,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-14,1814,1.909,1.909,0.26,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-11,1814,1.904,1.904,1.28,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-10,1814,1.88,1.88,1.4,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-09,1814,1.854,1.854,0.93,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-10-08,1814,1.837,1.837,-3.21,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-30,1814,1.898,1.898,0.69,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-27,1814,1.885,1.885,0.05,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-26,1814,1.884,1.884,0.11,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-25,1814,1.882,1.882,-0.16,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-24,1814,1.885,1.885,-0.42,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-23,1814,1.893,1.893,-0.79,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-20,1814,1.908,1.908,-0.1,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-19,1814,1.91,1.91,0,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-18,1814,1.91,1.91,-0.21,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-17,1814,1.914,1.914,-0.26,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-16,1814,1.919,1.919,-1.44,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-12,1814,1.947,1.947,0.26,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-11,1814,1.942,1.942,0.83,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-10,1814,1.926,1.926,-0.41,开放申购,开放赎回,
qdii,118002,易方达标普消费品指数A,2019-09-09,1814,1.934,1.934,-0.21,开放申购,开放赎回,
