gp,008976,富国中证消费50ETF联接C,2020-08-11,91,1.4582,1.4582,0.18,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-08-10,90,1.4556,1.4556,0.43,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-08-07,89,1.4493,1.4493,-0.37,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-08-06,88,1.4547,1.4547,-1.51,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-08-05,87,1.477,1.477,0.35,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-08-04,86,1.4719,1.4719,-0.68,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-08-03,85,1.482,1.482,0.64,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-31,84,1.4726,1.4726,0.96,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-30,83,1.4586,1.4586,-0.07,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-29,82,1.4596,1.4596,2.13,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-28,81,1.4291,1.4291,2.16,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-27,80,1.3989,1.3989,0.55,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-24,79,1.3912,1.3912,-4.53,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-23,78,1.4572,1.4572,1.1,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-22,77,1.4413,1.4413,1.27,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-21,76,1.4232,1.4232,1.08,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-20,75,1.408,1.408,0.94,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-17,74,1.3949,1.3949,2.95,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-16,73,1.3549,1.3549,-6.44,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-15,72,1.4482,1.4482,0.86,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-14,72,1.4359,1.4359,-0.46,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-13,72,1.4426,1.4426,2.23,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-10,72,1.4112,1.4112,0.15,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-09,68,1.4091,1.4091,1.11,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-08,68,1.3936,1.3936,0.41,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-07,68,1.3879,1.3879,1.29,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-07-06,65,1.3702,1.3702,3.61,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-03,64,1.3225,1.3225,0.59,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-02,64,1.3147,1.3147,1.47,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-07-01,64,1.2957,1.2957,3.07,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-30,64,1.2571,1.2571,1.26,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-29,64,1.2414,1.2414,0.42,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-24,59,1.2362,1.2362,0.71,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-23,59,1.2275,1.2275,0.9,开放申购,开放赎回,
zs,008976,富国中证消费50ETF联接C,2020-06-22,57,1.2166,1.2166,-0.75,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-19,56,1.2258,1.2258,2.21,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-18,56,1.1993,1.1993,0.7,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-17,56,1.191,1.191,-0.29,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-16,56,1.1945,1.1945,1.34,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-15,56,1.1787,1.1787,-1.86,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-12,51,1.201,1.201,0.91,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-11,51,1.1902,1.1902,-1.2,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-10,51,1.2046,1.2046,-0.26,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-09,51,1.2078,1.2078,0.84,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-08,51,1.1977,1.1977,0.98,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-05,51,1.1861,1.1861,0.82,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-04,51,1.1764,1.1764,0.71,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-03,51,1.1681,1.1681,-0.43,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-02,51,1.1731,1.1731,-0.47,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-06-01,51,1.1786,1.1786,2.64,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-05-29,41,1.1483,1.1483,1.43,开放申购,开放赎回,
gp,008976,富国中证消费50ETF联接C,2020-05-28,41,1.1321,1.1321,-0.1,开放申购,开放赎回,
