zs,213010,宝盈中证100指数增强A,2020-07-24,2538,1.98,1.98,-3.84,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-23,2537,2.059,2.059,-0.24,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-22,2536,2.064,2.064,0.54,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-21,2535,2.053,2.053,0,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-20,2534,2.053,2.053,2.75,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-17,2533,1.998,1.998,0.81,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-16,2532,1.982,1.982,-3.13,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-15,2531,2.046,2.046,-0.58,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-14,2531,2.058,2.058,-0.82,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-13,2531,2.075,2.075,1.57,限制大额申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-07-10,2531,2.043,2.043,-1.87,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-09,2527,2.082,2.082,0.82,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-08,2527,2.065,2.065,1.23,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-07,2527,2.04,2.04,0.2,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-06,2524,2.036,2.036,5.82,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-03,2523,1.924,1.924,2.07,限制大额申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-02,2523,1.885,1.885,2.33,开放申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-07-01,2523,1.842,1.842,2.33,开放申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-06-30,2523,1.8,1.8,1.01,开放申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-06-29,2523,1.782,1.782,-0.72,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-24,2518,1.795,1.795,0.73,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-23,2518,1.782,1.782,0.34,开放申购,开放赎回,
zs,213010,宝盈中证100指数增强A,2020-06-22,2516,1.776,1.776,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-19,2515,1.777,1.777,1.37,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-18,2515,1.753,1.753,0.75,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-17,2515,1.74,1.74,-0.11,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-16,2515,1.742,1.742,1.46,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-15,2515,1.717,1.717,-1.44,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-12,2510,1.742,1.742,0.35,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-11,2510,1.736,1.736,-1.08,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-10,2510,1.755,1.755,-0.23,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-09,2510,1.759,1.759,0.51,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-08,2510,1.75,1.75,0.69,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-05,2510,1.738,1.738,0.52,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-04,2510,1.729,1.729,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-03,2510,1.73,1.73,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-02,2510,1.728,1.728,0.64,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-06-01,2510,1.717,1.717,2.51,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-29,2500,1.675,1.675,0,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-28,2500,1.675,1.675,0.54,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-27,2500,1.666,1.666,-0.48,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-26,2500,1.674,1.674,0.9,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-25,2500,1.659,1.659,0.3,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-22,2500,1.654,1.654,-2.25,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-21,2500,1.692,1.692,-0.35,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-20,2500,1.698,1.698,-0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-19,2500,1.701,1.701,0.71,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-18,2500,1.689,1.689,0.6,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-15,2500,1.679,1.679,-0.42,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-14,2500,1.686,1.686,-1.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-13,2500,1.704,1.704,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-12,2500,1.702,1.702,0,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-11,2500,1.702,1.702,0.29,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-08,2500,1.697,1.697,1.07,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-07,2500,1.679,1.679,-0.3,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-05-06,2500,1.684,1.684,0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-30,2500,1.681,1.681,0.6,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-29,2500,1.671,1.671,0.72,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-28,2500,1.659,1.659,0.85,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-27,2500,1.645,1.645,0.8,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-24,2500,1.632,1.632,-0.61,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-23,2500,1.642,1.642,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-22,2500,1.643,1.643,0.74,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-21,2500,1.631,1.631,-1.15,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-20,2500,1.65,1.65,0.3,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-17,2500,1.645,1.645,1.04,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-16,2500,1.628,1.628,0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-15,2500,1.627,1.627,-0.79,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-14,2500,1.64,1.64,1.55,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-13,2500,1.615,1.615,-0.25,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-10,2500,1.619,1.619,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-09,2500,1.62,1.62,0.31,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-08,2500,1.615,1.615,-0.55,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-07,2500,1.624,1.624,1.82,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-03,2500,1.595,1.595,-0.5,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-02,2500,1.603,1.603,1.26,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-04-01,2500,1.583,1.583,-0.25,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-31,2500,1.587,1.587,0.32,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-30,2500,1.582,1.582,-0.69,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-27,2500,1.593,1.593,0.5,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-26,2500,1.585,1.585,-0.56,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-25,2500,1.594,1.594,2.38,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-24,2500,1.557,1.557,2.77,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-23,2500,1.515,1.515,-2.7,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-20,2500,1.557,1.557,2.03,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-19,2500,1.526,1.526,-1.8,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-18,2500,1.554,1.554,-1.96,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-17,2500,1.585,1.585,-0.69,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-16,2500,1.596,1.596,-3.8,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-13,2500,1.659,1.659,-1.48,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-12,2500,1.684,1.684,-1.69,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-11,2500,1.713,1.713,-1.15,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-10,2500,1.733,1.733,1.88,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-09,2500,1.701,1.701,-3.02,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-06,2500,1.754,1.754,-1.68,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-05,2500,1.784,1.784,2.41,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-04,2500,1.742,1.742,0.69,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-03,2500,1.73,1.73,0.41,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-03-02,2500,1.723,1.723,2.93,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-28,2500,1.674,1.674,-3.01,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-27,2500,1.726,1.726,0.58,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-26,2500,1.716,1.716,-0.29,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-25,2500,1.721,1.721,-0.52,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-24,2500,1.73,1.73,-0.97,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-21,2500,1.747,1.747,0.11,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-20,2500,1.745,1.745,2.05,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-19,2500,1.71,1.71,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-18,2500,1.708,1.708,-0.58,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-17,2500,1.718,1.718,1.96,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-14,2500,1.685,1.685,0.66,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-13,2500,1.674,1.674,-0.53,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-12,2500,1.683,1.683,0.54,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-11,2500,1.674,1.674,1.21,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-10,2500,1.654,1.654,0.3,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-07,2500,1.649,1.649,-0.36,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-06,2500,1.655,1.655,1.41,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-05,2500,1.632,1.632,0.99,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-04,2500,1.616,1.616,2.54,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-02-03,2500,1.576,1.576,-7.08,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-23,2500,1.696,1.696,-2.64,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-22,2500,1.742,1.742,0.35,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-21,2500,1.736,1.736,-1.81,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-20,2500,1.768,1.768,0.51,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-17,2500,1.759,1.759,0.46,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-16,2500,1.751,1.751,-0.23,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-15,2500,1.755,1.755,-0.45,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-14,2500,1.763,1.763,-0.34,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-13,2500,1.769,1.769,0.97,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-10,2500,1.752,1.752,0,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-09,2500,1.752,1.752,1.15,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-08,2500,1.732,1.732,-0.86,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-07,2500,1.747,1.747,0.69,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-06,2500,1.735,1.735,-0.57,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-03,2500,1.745,1.745,-0.34,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2020-01-02,2500,1.751,1.751,1.16,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-31,2500,1.731,1.731,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-30,2500,1.729,1.729,1.47,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-27,2500,1.704,1.704,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-26,2500,1.702,1.702,0.83,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-25,2500,1.688,1.688,-0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-24,2500,1.691,1.691,0.42,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-23,2500,1.684,1.684,-0.94,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-20,2500,1.7,1.7,-0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-19,2500,1.703,1.703,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-18,2500,1.704,1.704,-0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-17,2500,1.707,1.707,1.25,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-16,2500,1.686,1.686,0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-13,2500,1.685,1.685,2.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-12,2500,1.651,1.651,-0.24,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-11,2500,1.655,1.655,0.3,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-10,2500,1.65,1.65,0,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-09,2500,1.65,1.65,-0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-06,2500,1.652,1.652,0.61,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-05,2500,1.642,1.642,0.55,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-04,2500,1.633,1.633,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-03,2500,1.634,1.634,0.37,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-12-02,2500,1.628,1.628,0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-29,2500,1.625,1.625,-0.98,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-28,2500,1.641,1.641,-0.3,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-27,2500,1.646,1.646,-0.36,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-26,2500,1.652,1.652,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-25,2500,1.65,1.65,0.86,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-22,2500,1.636,1.636,-0.97,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-21,2500,1.652,1.652,-0.48,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-20,2500,1.66,1.66,-0.9,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-19,2500,1.675,1.675,0.66,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-18,2500,1.664,1.664,1.16,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-15,2500,1.645,1.645,-0.48,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-14,2500,1.653,1.653,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-13,2500,1.654,1.654,-0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-12,2500,1.655,1.655,0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-11,2500,1.654,1.654,-1.66,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-08,2500,1.682,1.682,-0.47,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-07,2500,1.69,1.69,0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-06,2500,1.689,1.689,-0.24,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-05,2500,1.693,1.693,0.59,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-04,2500,1.683,1.683,0.48,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-11-01,2500,1.675,1.675,1.76,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-31,2500,1.646,1.646,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-30,2500,1.644,1.644,-0.42,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-29,2500,1.651,1.651,-0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-28,2500,1.653,1.653,0.55,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-25,2500,1.644,1.644,0.43,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-24,2500,1.637,1.637,0,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-23,2500,1.637,1.637,-0.43,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-22,2500,1.644,1.644,0.24,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-21,2500,1.64,1.64,0.31,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-18,2500,1.635,1.635,-1.39,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-17,2500,1.658,1.658,0.06,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-16,2500,1.657,1.657,-0.36,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-15,2500,1.663,1.663,-0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-14,2500,1.665,1.665,0.91,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-11,2500,1.65,1.65,1.1,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-10,2500,1.632,1.632,0.49,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-09,2500,1.624,1.624,0,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-10-08,2500,1.624,1.624,0.81,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-30,2500,1.611,1.611,-0.8,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-27,2500,1.624,1.624,0.12,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-26,2500,1.622,1.622,-0.37,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-25,2500,1.628,1.628,-0.25,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-24,2500,1.632,1.632,0.37,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-23,2500,1.626,1.626,-1.09,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-20,2500,1.644,1.644,0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-19,2500,1.641,1.641,0.18,开放申购,开放赎回,
gp,213010,宝盈中证100指数增强A,2019-09-18,2500,1.638,1.638,0.55,开放申购,开放赎回,
