lof,161017,富国中证500指数(LOF),2020-07-16,2138,2.117,2.486,-4.47,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-07-15,2137,2.216,2.585,-2.72,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-07-14,2137,2.278,2.647,-0.91,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-07-13,2137,2.299,2.668,3.19,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-07-10,2137,2.228,2.597,-0.36,开放申购,开放赎回,
lof,161017,富国中证500指数(LOF),2020-07-09,2133,2.236,2.605,2.9,开放申购,开放赎回,
lof,161017,富国中证500指数(LOF),2020-07-08,2133,2.173,2.542,2.16,开放申购,开放赎回,
lof,161017,富国中证500指数(LOF),2020-07-07,2133,2.127,2.496,1.53,开放申购,开放赎回,
lof,161017,富国中证500指数(LOF),2020-07-06,2130,2.095,2.464,3.71,开放申购,开放赎回,
zs,161017,富国中证500指数(LOF),2020-07-03,2129,2.02,2.389,1.25,开放申购,开放赎回,
zs,161017,富国中证500指数(LOF),2020-07-02,2129,1.995,2.364,1.37,开放申购,开放赎回,
zs,161017,富国中证500指数(LOF),2020-07-01,2129,1.968,2.337,0.15,开放申购,开放赎回,
zs,161017,富国中证500指数(LOF),2020-06-30,2129,1.965,2.334,1.6,开放申购,开放赎回,
zs,161017,富国中证500指数(LOF),2020-06-29,2129,1.934,2.303,-0.15,开放申购,开放赎回,
lof,161017,富国中证500指数(LOF),2020-06-24,2124,1.937,2.306,0.26,开放申购,开放赎回,
lof,161017,富国中证500指数(LOF),2020-06-23,2124,1.932,2.301,0.73,开放申购,开放赎回,
zs,161017,富国中证500指数(LOF),2020-06-22,2122,1.918,2.287,-0.16,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-19,2121,1.921,2.29,1,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-18,2121,1.902,2.271,0.11,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-17,2121,1.9,2.269,0.74,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-16,2121,1.886,2.255,1.62,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-15,2121,1.856,2.225,-0.05,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-12,2116,1.857,2.226,0.32,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-11,2116,1.851,2.22,-0.38,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-10,2116,1.858,2.227,0.38,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-09,2116,1.851,2.22,0.87,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-08,2116,1.835,2.204,-0.22,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-05,2116,1.839,2.208,0.16,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-04,2116,1.836,2.205,0,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-03,2116,1.836,2.205,0.05,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-02,2116,1.835,2.204,-0.11,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-06-01,2116,1.837,2.206,2.8,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-29,2106,1.787,2.156,0.79,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-28,2106,1.773,2.142,0,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-27,2106,1.773,2.142,-1.12,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-26,2106,1.793,2.162,1.99,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-25,2106,1.758,2.127,-0.06,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-22,2106,1.759,2.128,-1.73,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-21,2106,1.79,2.159,-0.94,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-20,2106,1.807,2.176,-1.2,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-19,2106,1.829,2.198,1.22,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-18,2106,1.807,2.176,-0.28,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-15,2106,1.812,2.181,0.28,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-14,2106,1.807,2.176,-1.09,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-13,2106,1.827,2.196,0.44,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-12,2106,1.819,2.188,0.06,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-11,2106,1.818,2.187,0.22,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-08,2106,1.814,2.183,0.89,开放申购,开放赎回,
gp,161017,富国中证500指数(LOF),2020-05-07,2106,1.798,2.167,-0.28,开放申购,开放赎回,
