zq,110028,易方达安心回报债券B,2020-07-09,2192,1.887,2.776,0.43,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-07-08,2192,1.879,2.768,0.54,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-07-07,2192,1.869,2.758,-0.21,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-07-06,2189,1.873,2.762,2.35,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-07-03,2188,1.83,2.719,0.77,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-07-02,2188,1.816,2.705,1.06,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-07-01,2188,1.797,2.686,1.01,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-06-30,2188,1.779,2.668,0.45,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-06-29,2188,1.771,2.66,-0.11,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-06-24,2183,1.773,2.662,0.51,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-06-23,2183,1.764,2.653,0.11,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-06-22,2183,1.762,2.651,-0.17,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-19,2180,1.765,2.654,0.34,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-18,2180,1.759,2.648,0.06,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-17,2180,1.758,2.647,0.06,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-16,2180,1.757,2.646,0.4,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-15,2180,1.75,2.639,-0.06,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-12,2180,1.751,2.64,0.17,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-11,2180,1.748,2.637,-0.29,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-10,2180,1.753,2.642,0,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-09,2180,1.753,2.642,0.17,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-08,2180,1.75,2.639,0,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-05,2180,1.75,2.639,-0.06,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-04,2180,1.751,2.64,-0.17,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-03,2180,1.754,2.643,-0.45,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-02,2180,1.762,2.651,-0.11,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-06-01,2180,1.764,2.653,0.92,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-05-29,2180,1.748,2.637,0.69,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-05-28,2180,1.736,2.625,0.17,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-05-27,2180,1.733,2.622,-0.06,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-05-26,2180,1.734,2.623,0.46,开放申购,开放赎回,
lj,110028,易方达安心回报债券B,2020-05-25,2180,1.726,2.615,-0.35,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-22,2183,1.732,2.621,-0.52,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-21,2183,1.741,2.63,-0.17,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-20,2183,1.744,2.633,-0.57,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-19,2183,1.754,2.643,0.11,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-18,2183,1.752,2.641,-0.23,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-15,2183,1.756,2.645,-0.06,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-14,2183,1.757,2.646,-0.51,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-13,2183,1.766,2.655,-0.11,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-12,2183,1.768,2.657,0,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-11,2183,1.768,2.657,-0.23,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-08,2183,1.772,2.661,0.28,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-07,2183,1.767,2.656,-0.34,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-05-06,2183,1.773,2.662,-0.17,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-30,2183,1.776,2.665,0.4,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-29,2183,1.769,2.658,0.23,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-28,2183,1.765,2.654,0.4,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-27,2183,1.758,2.647,0.23,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-24,2183,1.754,2.643,-0.28,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-23,2183,1.759,2.648,0.11,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-22,2183,1.757,2.646,0.57,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-21,2183,1.747,2.636,-0.57,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-20,2183,1.757,2.646,0.06,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-17,2183,1.756,2.645,0.29,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-16,2183,1.751,2.64,0.23,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-15,2183,1.747,2.636,-0.17,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-14,2183,1.75,2.639,0.46,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-13,2183,1.742,2.631,-0.34,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-10,2183,1.748,2.637,-0.46,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-09,2183,1.756,2.645,0.23,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-08,2183,1.752,2.641,0,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-07,2183,1.752,2.641,1.15,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-03,2183,1.732,2.621,-0.12,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-02,2183,1.734,2.623,0.64,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-04-01,2183,1.723,2.612,0.06,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-31,2183,1.722,2.611,0,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-30,2183,1.722,2.611,-0.58,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-27,2183,1.732,2.621,0,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-26,2183,1.732,2.621,-0.4,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-25,2183,1.739,2.628,1.34,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-24,2183,1.716,2.605,0.76,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-23,2183,1.703,2.592,-1.39,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-20,2183,1.727,2.616,0.94,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-19,2183,1.711,2.6,-0.52,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-18,2183,1.72,2.609,-0.29,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-17,2183,1.725,2.614,-0.46,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-16,2183,1.733,2.622,-1.65,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-13,2183,1.762,2.651,-0.62,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-12,2183,1.773,2.662,-0.84,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-11,2183,1.788,2.677,-0.56,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-10,2183,1.798,2.687,0.67,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-09,2183,1.786,2.675,-1.49,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-06,2183,1.813,2.702,-0.38,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-05,2183,1.82,2.709,0.89,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-04,2183,1.804,2.693,0,开放申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-03,2183,1.804,2.693,0.17,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-03-02,2183,1.801,2.69,0.78,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-28,2183,1.787,2.676,-1,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-27,2183,1.805,2.694,-0.11,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-26,2183,1.807,2.696,-0.77,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-25,2183,1.821,2.71,0.17,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-24,2183,1.818,2.707,0.06,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-21,2183,1.817,2.706,0.22,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-20,2183,1.813,2.702,1,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-19,2183,1.795,2.684,0.06,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-18,2183,1.794,2.683,0.06,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-17,2183,1.793,2.682,0.96,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-14,2183,1.776,2.665,-0.06,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-13,2183,1.777,2.666,-0.11,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-12,2183,1.779,2.668,0.74,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-11,2183,1.766,2.655,0.34,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-10,2183,1.76,2.649,0.34,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-07,2183,1.754,2.643,0.06,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-06,2183,1.753,2.642,0.63,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-05,2183,1.742,2.631,0.52,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-04,2183,1.733,2.622,1.7,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-02-03,2183,1.704,2.593,-2.74,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-01-23,2183,1.752,2.641,-1.18,限制大额申购,开放赎回,
zq,110028,易方达安心回报债券B,2020-01-22,2183,1.773,2.662,0.28,限制大额申购,开放赎回,
