gp,110022,易方达消费行业股票,2020-07-29,2396,3.95,3.95,1.99,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-28,2395,3.873,3.873,2.41,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-27,2394,3.782,3.782,0.45,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-24,2393,3.765,3.765,-4.42,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-23,2392,3.939,3.939,0.82,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-22,2391,3.907,3.907,1.09,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-21,2390,3.865,3.865,1.63,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-20,2389,3.803,3.803,0.16,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-17,2388,3.797,3.797,1.5,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-16,2387,3.741,3.741,-7.03,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-15,2386,4.024,4.024,2.18,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-14,2386,3.938,3.938,-0.2,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-13,2386,3.946,3.946,4.06,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-10,2386,3.792,3.792,0.96,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-09,2382,3.756,3.756,1.1,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-08,2382,3.715,3.715,-0.19,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-07,2382,3.722,3.722,1.89,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-06,2382,3.653,3.653,2.04,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-03,2382,3.58,3.58,-0.72,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-02,2382,3.606,3.606,2.27,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-07-01,2382,3.526,3.526,3.89,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-30,2382,3.394,3.394,0.98,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-29,2382,3.361,3.361,-0.18,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-24,2373,3.367,3.367,0.24,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-23,2373,3.359,3.359,1.54,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-22,2373,3.308,3.308,-0.93,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-19,2370,3.339,3.339,2.42,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-18,2370,3.26,3.26,0.34,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-17,2370,3.249,3.249,-0.55,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-16,2370,3.267,3.267,1.24,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-15,2370,3.227,3.227,-2.27,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-12,2365,3.302,3.302,0.06,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-11,2365,3.3,3.3,-1.43,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-10,2365,3.348,3.348,-0.03,开放申购,开放赎回,
gp,110022,易方达消费行业股票,2020-06-09,2365,3.349,3.349,0.45,开放申购,开放赎回,
