2020-08-13,2.688228,2.426612,3.015126
2020-08-12,2.687264,2.425648,3.014162
2020-08-11,2.686300,2.424684,3.013197
2020-08-10,2.685335,2.423719,3.012233
2020-08-07,2.684371,2.422755,3.011269
2020-08-06,2.683407,2.421791,3.010304
2020-08-05,2.682442,2.420827,3.009340
2020-08-04,2.681478,2.419862,3.008376
2020-08-03,2.680514,2.418898,3.007411
2020-07-31,2.679549,2.417934,3.006447
2020-07-30,2.678585,2.416969,3.005483
2020-07-29,2.677621,2.416005,3.004518
2020-07-28,2.676657,2.415041,3.003554
2020-07-27,2.675692,2.414076,3.002590
2020-07-24,2.674728,2.413112,3.001625
2020-07-23,2.673764,2.412148,3.000661
2020-07-22,2.672799,2.411183,2.999697
2020-07-21,2.671835,2.410219,2.998733
2020-07-20,2.670871,2.409255,2.997768
2020-07-17,2.669906,2.408290,2.996804
2020-07-16,2.668942,2.407326,2.995840
2020-07-15,2.667978,2.406362,2.994875
2020-07-14,2.667013,2.405398,2.993911
2020-07-13,2.666049,2.404433,2.992947
2020-07-10,2.665085,2.403469,2.991982
2020-07-09,2.664120,2.402505,2.991018
2020-07-08,2.663156,2.401540,2.990054
2020-07-07,2.662192,2.400576,2.989089
2020-07-06,2.661227,2.399612,2.988125
2020-07-03,2.660263,2.398647,2.987161
2020-07-02,2.659299,2.397683,2.986196
2020-07-01,2.658335,2.396719,2.985232
2020-06-30,2.657370,2.395754,2.984268
2020-06-29,2.656406,2.394790,2.983303
2020-06-24,2.655442,2.393826,2.982339
2020-06-23,2.654477,2.392861,2.981375
2020-06-22,2.653513,2.391897,2.980411
2020-06-19,2.652549,2.390933,2.979446
2020-06-18,2.651584,2.389968,2.978482
2020-06-17,2.650620,2.389004,2.977518
2020-06-16,2.649656,2.388040,2.976553
2020-06-15,2.648691,2.387076,2.975589
2020-06-12,2.647727,2.386111,2.974625
2020-06-11,2.646763,2.385147,2.973660
2020-06-10,2.645798,2.384183,2.972696
2020-06-09,2.644834,2.383218,2.971732
2020-06-08,2.643870,2.382254,2.970767
2020-06-05,2.642906,2.381290,2.969803
2020-06-04,2.641941,2.380325,2.968839
2020-06-03,2.640977,2.379361,2.967874
2020-06-02,2.640013,2.378397,2.966910
2020-06-01,2.639048,2.377432,2.965946
2020-05-29,2.638084,2.376468,2.964982
2020-05-28,2.637120,2.375504,2.964017
2020-05-27,2.636155,2.374539,2.963053
2020-05-26,2.635191,2.373575,2.962089
2020-05-25,2.634227,2.372611,2.961124
2020-05-22,2.633262,2.371647,2.960160
2020-05-21,2.632298,2.370682,2.959196
2020-05-20,2.631334,2.369718,2.958231
2020-05-19,2.630369,2.368754,2.957267
2020-05-18,2.629405,2.367789,2.956303
2020-05-15,2.628441,2.366825,2.955338
2020-05-14,2.627476,2.365861,2.954374
2020-05-13,2.626512,2.364896,2.953410
2020-05-12,2.625548,2.363932,2.952445
2020-05-11,2.624584,2.362968,2.951481
2020-05-08,2.623619,2.362003,2.950517
2020-05-07,2.622655,2.361039,2.949552
2020-05-06,2.621691,2.360075,2.948588
2020-04-30,2.620726,2.359110,2.947624
2020-04-29,2.619762,2.358146,2.946660
2020-04-28,2.618798,2.357182,2.945695
2020-04-27,2.617833,2.356217,2.944731
2020-04-24,2.616869,2.355253,2.943767
2020-04-23,2.615905,2.354289,2.942802
2020-04-22,2.614940,2.353325,2.941838
2020-04-21,2.613976,2.352360,2.940874
2020-04-20,2.613012,2.351396,2.939909
2020-04-17,2.612047,2.350432,2.938945
2020-04-16,2.611083,2.349467,2.937981
2020-04-15,2.610119,2.348503,2.937016
2020-04-14,2.609155,2.347539,2.936052
2020-04-13,2.608190,2.346574,2.935088
2020-04-10,2.607226,2.345610,2.934123
2020-04-09,2.606262,2.344646,2.933159
2020-04-08,2.605297,2.343681,2.932195
