2020-08-13,1.147198,1.135721,1.158675
2020-08-12,1.144843,1.133366,1.156321
2020-08-11,1.142489,1.131012,1.153966
2020-08-10,1.140135,1.128657,1.151612
2020-08-07,1.137780,1.126303,1.149257
2020-08-06,1.135426,1.123949,1.146903
2020-08-05,1.133071,1.121594,1.144549
2020-08-04,1.130717,1.119240,1.142194
2020-08-03,1.128363,1.116885,1.139840
2020-07-31,1.126008,1.114531,1.137485
2020-07-30,1.123654,1.112177,1.135131
2020-07-29,1.121299,1.109822,1.132777
2020-07-28,1.118945,1.107468,1.130422
2020-07-27,1.116591,1.105113,1.128068
2020-07-24,1.114236,1.102759,1.125713
2020-07-23,1.111882,1.100405,1.123359
2020-07-22,1.109527,1.098050,1.121005
2020-07-21,1.107173,1.095696,1.118650
2020-07-20,1.104819,1.093341,1.116296
2020-07-17,1.102464,1.090987,1.113941
2020-07-16,1.100110,1.088633,1.111587
2020-07-15,1.097755,1.086278,1.109233
2020-07-14,1.095401,1.083924,1.106878
2020-07-13,1.093047,1.081569,1.104524
2020-07-10,1.090692,1.079215,1.102169
2020-07-09,1.088338,1.076861,1.099815
2020-07-08,1.085983,1.074506,1.097461
2020-07-07,1.083629,1.072152,1.095106
2020-07-06,1.081275,1.069797,1.092752
2020-07-03,1.078920,1.067443,1.090397
2020-07-02,1.076566,1.065089,1.088043
2020-07-01,1.074211,1.062734,1.085689
2020-06-30,1.071857,1.060380,1.083334
2020-06-29,1.069503,1.058025,1.080980
2020-06-24,1.067148,1.055671,1.078625
2020-06-23,1.064794,1.053317,1.076271
2020-06-22,1.062439,1.050962,1.073917
2020-06-19,1.060085,1.048608,1.071562
2020-06-18,1.057731,1.046253,1.069208
2020-06-17,1.055376,1.043899,1.066853
2020-06-16,1.053022,1.041545,1.064499
2020-06-15,1.050667,1.039190,1.062145
2020-06-12,1.048313,1.036836,1.059790
2020-06-11,1.045959,1.034481,1.057436
2020-06-10,1.043604,1.032127,1.055081
2020-06-09,1.041250,1.029773,1.052727
2020-06-08,1.038895,1.027418,1.050373
2020-06-05,1.036541,1.025064,1.048018
2020-06-04,1.034187,1.022709,1.045664
2020-06-03,1.031832,1.020355,1.043309
2020-06-02,1.029478,1.018001,1.040955
2020-06-01,1.027123,1.015646,1.038601
2020-05-29,1.024769,1.013292,1.036246
2020-05-28,1.022415,1.010937,1.033892
2020-05-27,1.020060,1.008583,1.031537
2020-05-26,1.017706,1.006229,1.029183
2020-05-25,1.015351,1.003874,1.026829
2020-05-22,1.012997,1.001520,1.024474
2020-05-21,1.010643,0.999165,1.022120
2020-05-20,1.008288,0.996811,1.019765
2020-05-19,1.005934,0.994457,1.017411
2020-05-18,1.003579,0.992102,1.015057
2020-05-15,1.001225,0.989748,1.012702
2020-05-14,0.998871,0.987393,1.010348
2020-05-13,0.996516,0.985039,1.007993
2020-05-12,0.994162,0.982685,1.005639
2020-05-11,0.991807,0.980330,1.003285
2020-05-08,0.989453,0.977976,1.000930
2020-04-30,0.987099,0.975621,0.998576
2020-04-24,0.984744,0.973267,0.996221
2020-04-17,0.982390,0.970913,0.993867
2020-04-13,0.980036,0.968558,0.991513
