2020-08-13,2.005893,1.904346,2.173054
2020-08-12,2.002227,1.900681,2.169389
2020-08-11,1.998562,1.897015,2.165724
2020-08-10,1.994897,1.893350,2.162059
2020-08-07,1.991231,1.889685,2.158393
2020-08-06,1.987566,1.886019,2.154728
2020-08-05,1.983901,1.882354,2.151063
2020-08-04,1.980236,1.878689,2.147397
2020-08-03,1.976570,1.875023,2.143732
2020-07-31,1.972905,1.871358,2.140067
2020-07-30,1.969240,1.867693,2.136401
2020-07-29,1.965574,1.864028,2.132736
2020-07-28,1.961909,1.860362,2.129071
2020-07-27,1.958244,1.856697,2.125406
2020-07-24,1.954579,1.853032,2.121740
2020-07-23,1.950913,1.849366,2.118075
2020-07-22,1.947248,1.845701,2.114410
2020-07-21,1.943583,1.842036,2.110744
2020-07-20,1.939917,1.838370,2.107079
2020-07-17,1.936252,1.834705,2.103414
2020-07-16,1.932587,1.831040,2.099749
2020-07-15,1.928921,1.827375,2.096083
2020-07-14,1.925256,1.823709,2.092418
2020-07-13,1.921591,1.820044,2.088753
2020-07-10,1.917926,1.816379,2.085087
2020-07-09,1.914260,1.812713,2.081422
2020-07-08,1.910595,1.809048,2.077757
2020-07-07,1.906930,1.805383,2.074091
2020-07-06,1.903264,1.801718,2.070426
2020-07-03,1.899599,1.798052,2.066761
2020-07-02,1.895934,1.794387,2.063096
2020-07-01,1.892269,1.790722,2.059430
2020-06-30,1.888603,1.787056,2.055765
2020-06-29,1.884938,1.783391,2.052100
2020-06-24,1.881273,1.779726,2.048434
2020-06-23,1.877607,1.776060,2.044769
2020-06-22,1.873942,1.772395,2.041104
2020-06-19,1.870277,1.768730,2.037439
2020-06-18,1.866611,1.765065,2.033773
2020-06-17,1.862946,1.761399,2.030108
2020-06-16,1.859281,1.757734,2.026443
2020-06-15,1.855616,1.754069,2.022777
2020-06-12,1.851950,1.750403,2.019112
2020-06-11,1.848285,1.746738,2.015447
2020-06-10,1.844620,1.743073,2.011781
2020-06-09,1.840954,1.739407,2.008116
2020-06-08,1.837289,1.735742,2.004451
2020-06-05,1.833624,1.732077,2.000786
2020-06-04,1.829958,1.728412,1.997120
2020-06-03,1.826293,1.724746,1.993455
2020-06-02,1.822628,1.721081,1.989790
2020-06-01,1.818963,1.717416,1.986124
2020-05-29,1.815297,1.713750,1.982459
2020-05-28,1.811632,1.710085,1.978794
2020-05-27,1.807967,1.706420,1.975128
2020-05-26,1.804301,1.702755,1.971463
2020-05-25,1.800636,1.699089,1.967798
2020-05-22,1.796971,1.695424,1.964133
2020-05-21,1.793306,1.691759,1.960467
2020-05-20,1.789640,1.688093,1.956802
2020-05-19,1.785975,1.684428,1.953137
2020-05-18,1.782310,1.680763,1.949471
2020-05-15,1.778644,1.677097,1.945806
2020-05-14,1.774979,1.673432,1.942141
2020-05-13,1.771314,1.669767,1.938476
2020-05-12,1.767648,1.666102,1.934810
2020-05-11,1.763983,1.662436,1.931145
2020-05-08,1.760318,1.658771,1.927480
2020-05-07,1.756653,1.655106,1.923814
2020-05-06,1.752987,1.651440,1.920149
2020-04-30,1.749322,1.647775,1.916484
2020-04-29,1.745657,1.644110,1.912818
2020-04-28,1.741991,1.640445,1.909153
2020-04-27,1.738326,1.636779,1.905488
2020-04-24,1.734661,1.633114,1.901823
2020-04-23,1.730996,1.629449,1.898157
2020-04-22,1.727330,1.625783,1.894492
2020-04-21,1.723665,1.622118,1.890827
2020-04-20,1.720000,1.618453,1.887161
2020-04-17,1.716334,1.614787,1.883496
2020-04-16,1.712669,1.611122,1.879831
2020-04-15,1.709004,1.607457,1.876166
2020-04-14,1.705338,1.603792,1.872500
2020-04-13,1.701673,1.600126,1.868835
2020-04-10,1.698008,1.596461,1.865170
2020-04-09,1.694343,1.592796,1.861504
2020-04-08,1.690677,1.589130,1.857839
2020-04-07,1.687012,1.585465,1.854174
2020-04-03,1.683347,1.581800,1.850508
2020-04-02,1.679681,1.578134,1.846843
2020-04-01,1.676016,1.574469,1.843178
2020-03-31,1.672351,1.570804,1.839513
2020-03-30,1.668685,1.567139,1.835847
2020-03-27,1.665020,1.563473,1.832182
2020-03-26,1.661355,1.559808,1.828517
2020-03-25,1.657690,1.556143,1.824851
2020-03-24,1.654024,1.552477,1.821186
2020-03-23,1.650359,1.548812,1.817521
2020-03-20,1.646694,1.545147,1.813855
2020-03-19,1.643028,1.541482,1.810190
2020-03-18,1.639363,1.537816,1.806525
2020-03-17,1.635698,1.534151,1.802860
2020-03-16,1.632033,1.530486,1.799194
