2020-08-13,1.764820,1.686196,1.841010
2020-08-12,1.764126,1.685502,1.840317
2020-08-11,1.763433,1.684809,1.839623
2020-08-10,1.762739,1.684115,1.838929
2020-08-07,1.762046,1.683421,1.838236
2020-08-06,1.761352,1.682728,1.837542
2020-08-05,1.760659,1.682034,1.836849
2020-08-04,1.759965,1.681341,1.836155
2020-08-03,1.759272,1.680647,1.835462
2020-07-31,1.758578,1.679954,1.834768
2020-07-30,1.757884,1.679260,1.834074
2020-07-29,1.757191,1.678567,1.833381
2020-07-28,1.756497,1.677873,1.832687
2020-07-27,1.755804,1.677179,1.831994
2020-07-24,1.755110,1.676486,1.831300
2020-07-23,1.754417,1.675792,1.830607
2020-07-22,1.753723,1.675099,1.829913
2020-07-21,1.753029,1.674405,1.829220
2020-07-20,1.752336,1.673712,1.828526
2020-07-17,1.751642,1.673018,1.827832
2020-07-16,1.750949,1.672325,1.827139
2020-07-15,1.750255,1.671631,1.826445
2020-07-14,1.749562,1.670937,1.825752
2020-07-13,1.748868,1.670244,1.825058
2020-07-10,1.748175,1.669550,1.824365
2020-07-09,1.747481,1.668857,1.823671
2020-07-08,1.746787,1.668163,1.822978
2020-07-07,1.746094,1.667470,1.822284
2020-07-06,1.745400,1.666776,1.821590
2020-07-03,1.744707,1.666082,1.820897
2020-07-02,1.744013,1.665389,1.820203
2020-07-01,1.743320,1.664695,1.819510
2020-06-30,1.742626,1.664002,1.818816
2020-06-29,1.741933,1.663308,1.818123
2020-06-24,1.741239,1.662615,1.817429
2020-06-23,1.740545,1.661921,1.816735
2020-06-22,1.739852,1.661228,1.816042
2020-06-19,1.739158,1.660534,1.815348
2020-06-18,1.738465,1.659840,1.814655
2020-06-17,1.737771,1.659147,1.813961
2020-06-16,1.737078,1.658453,1.813268
2020-06-15,1.736384,1.657760,1.812574
2020-06-12,1.735690,1.657066,1.811881
2020-06-11,1.734997,1.656373,1.811187
2020-06-10,1.734303,1.655679,1.810493
2020-06-09,1.733610,1.654986,1.809800
2020-06-08,1.732916,1.654292,1.809106
2020-06-05,1.732223,1.653598,1.808413
2020-06-04,1.731529,1.652905,1.807719
2020-06-03,1.730836,1.652211,1.807026
2020-06-02,1.730142,1.651518,1.806332
2020-06-01,1.729448,1.650824,1.805639
2020-05-29,1.728755,1.650131,1.804945
2020-05-28,1.728061,1.649437,1.804251
2020-05-27,1.727368,1.648743,1.803558
2020-05-26,1.726674,1.648050,1.802864
2020-05-25,1.725981,1.647356,1.802171
2020-05-22,1.725287,1.646663,1.801477
2020-05-21,1.724593,1.645969,1.800784
2020-05-20,1.723900,1.645276,1.800090
2020-05-19,1.723206,1.644582,1.799396
2020-05-18,1.722513,1.643889,1.798703
2020-05-15,1.721819,1.643195,1.798009
2020-05-14,1.721126,1.642501,1.797316
2020-05-13,1.720432,1.641808,1.796622
2020-05-12,1.719739,1.641114,1.795929
2020-05-11,1.719045,1.640421,1.795235
2020-05-08,1.718351,1.639727,1.794542
2020-05-07,1.717658,1.639034,1.793848
2020-05-06,1.716964,1.638340,1.793154
2020-04-30,1.716271,1.637646,1.792461
