2020-08-13,2.408794,2.195626,2.700585
2020-08-12,2.408112,2.194943,2.699902
2020-08-11,2.407429,2.194261,2.699220
2020-08-10,2.406747,2.193578,2.698538
2020-08-07,2.406065,2.192896,2.697855
2020-08-06,2.405382,2.192214,2.697173
2020-08-05,2.404700,2.191531,2.696491
2020-08-04,2.404018,2.190849,2.695808
2020-08-03,2.403335,2.190167,2.695126
2020-07-31,2.402653,2.189484,2.694444
2020-07-30,2.401971,2.188802,2.693761
2020-07-29,2.401288,2.188120,2.693079
2020-07-28,2.400606,2.187437,2.692397
2020-07-27,2.399923,2.186755,2.691714
2020-07-24,2.399241,2.186072,2.691032
2020-07-23,2.398559,2.185390,2.690349
2020-07-22,2.397876,2.184708,2.689667
2020-07-21,2.397194,2.184025,2.688985
2020-07-20,2.396512,2.183343,2.688302
2020-07-17,2.395829,2.182661,2.687620
2020-07-16,2.395147,2.181978,2.686938
2020-07-15,2.394465,2.181296,2.686255
2020-07-14,2.393782,2.180614,2.685573
2020-07-13,2.393100,2.179931,2.684891
2020-07-10,2.392418,2.179249,2.684208
2020-07-09,2.391735,2.178567,2.683526
2020-07-08,2.391053,2.177884,2.682843
2020-07-07,2.390370,2.177202,2.682161
2020-07-06,2.389688,2.176519,2.681479
2020-07-03,2.389006,2.175837,2.680796
2020-07-02,2.388323,2.175155,2.680114
2020-07-01,2.387641,2.174472,2.679432
2020-06-30,2.386959,2.173790,2.678749
2020-06-29,2.386276,2.173108,2.678067
2020-06-24,2.385594,2.172425,2.677385
2020-06-23,2.384912,2.171743,2.676702
2020-06-22,2.384229,2.171061,2.676020
2020-06-19,2.383547,2.170378,2.675337
2020-06-18,2.382864,2.169696,2.674655
2020-06-17,2.382182,2.169013,2.673973
2020-06-16,2.381500,2.168331,2.673290
2020-06-15,2.380817,2.167649,2.672608
2020-06-12,2.380135,2.166966,2.671926
2020-06-11,2.379453,2.166284,2.671243
2020-06-10,2.378770,2.165602,2.670561
2020-06-09,2.378088,2.164919,2.669879
2020-06-08,2.377406,2.164237,2.669196
2020-06-05,2.376723,2.163555,2.668514
2020-06-04,2.376041,2.162872,2.667831
2020-06-03,2.375358,2.162190,2.667149
2020-06-02,2.374676,2.161507,2.666467
2020-06-01,2.373994,2.160825,2.665784
2020-05-29,2.373311,2.160143,2.665102
2020-05-28,2.372629,2.159460,2.664420
2020-05-27,2.371947,2.158778,2.663737
2020-05-26,2.371264,2.158096,2.663055
2020-05-25,2.370582,2.157413,2.662373
2020-05-22,2.369900,2.156731,2.661690
2020-05-21,2.369217,2.156049,2.661008
2020-05-20,2.368535,2.155366,2.660325
2020-05-19,2.367852,2.154684,2.659643
2020-05-18,2.367170,2.154001,2.658961
2020-05-15,2.366488,2.153319,2.658278
2020-05-14,2.365805,2.152637,2.657596
2020-05-13,2.365123,2.151954,2.656914
2020-05-12,2.364441,2.151272,2.656231
2020-05-11,2.363758,2.150590,2.655549
2020-05-08,2.363076,2.149907,2.654867
2020-05-07,2.362394,2.149225,2.654184
2020-05-06,2.361711,2.148543,2.653502
2020-04-30,2.361029,2.147860,2.652819
2020-04-29,2.360346,2.147178,2.652137
2020-04-28,2.359664,2.146495,2.651455
2020-04-27,2.358982,2.145813,2.650772
