2020-08-13,1.986712,1.833062,2.154409
2020-08-12,1.986176,1.832527,2.153873
2020-08-11,1.985641,1.831991,2.153338
2020-08-10,1.985105,1.831456,2.152802
2020-08-07,1.984570,1.830920,2.152267
2020-08-06,1.984034,1.830385,2.151731
2020-08-05,1.983498,1.829849,2.151196
2020-08-04,1.982963,1.829314,2.150660
2020-08-03,1.982427,1.828778,2.150125
2020-07-31,1.981892,1.828243,2.149589
2020-07-30,1.981356,1.827707,2.149054
2020-07-29,1.980821,1.827171,2.148518
2020-07-28,1.980285,1.826636,2.147983
2020-07-27,1.979750,1.826100,2.147447
2020-07-24,1.979214,1.825565,2.146912
2020-07-23,1.978679,1.825029,2.146376
2020-07-22,1.978143,1.824494,2.145840
2020-07-21,1.977608,1.823958,2.145305
2020-07-20,1.977072,1.823423,2.144769
2020-07-17,1.976537,1.822887,2.144234
2020-07-16,1.976001,1.822352,2.143698
2020-07-15,1.975465,1.821816,2.143163
2020-07-14,1.974930,1.821281,2.142627
2020-07-13,1.974394,1.820745,2.142092
2020-07-10,1.973859,1.820210,2.141556
2020-07-09,1.973323,1.819674,2.141021
2020-07-08,1.972788,1.819138,2.140485
2020-07-07,1.972252,1.818603,2.139950
2020-07-06,1.971717,1.818067,2.139414
2020-07-03,1.971181,1.817532,2.138879
2020-07-02,1.970646,1.816996,2.138343
2020-07-01,1.970110,1.816461,2.137808
2020-06-30,1.969575,1.815925,2.137272
2020-06-29,1.969039,1.815390,2.136736
2020-06-24,1.968504,1.814854,2.136201
2020-06-23,1.967968,1.814319,2.135665
2020-06-22,1.967433,1.813783,2.135130
2020-06-19,1.966897,1.813248,2.134594
2020-06-18,1.966361,1.812712,2.134059
2020-06-17,1.965826,1.812177,2.133523
2020-06-16,1.965290,1.811641,2.132988
2020-06-15,1.964755,1.811105,2.132452
2020-06-12,1.964219,1.810570,2.131917
2020-06-11,1.963684,1.810034,2.131381
2020-06-10,1.963148,1.809499,2.130846
2020-06-09,1.962613,1.808963,2.130310
2020-06-08,1.962077,1.808428,2.129775
2020-06-05,1.961542,1.807892,2.129239
2020-06-04,1.961006,1.807357,2.128703
2020-06-03,1.960471,1.806821,2.128168
2020-06-02,1.959935,1.806286,2.127632
2020-06-01,1.959400,1.805750,2.127097
2020-05-29,1.958864,1.805215,2.126561
2020-05-28,1.958328,1.804679,2.126026
